id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
1288,1288,normal,never,never,none,keto,reject,frugal,aggressive,"[""citywalk"", ""museum"", ""roadtrip""]","[""travel"", ""hiking"", ""yoga"", ""boardgame"", ""football"", ""running""]",,2025-08-28 11:18:51,2025-08-28 11:18:51
1289,1289,early,never,occasionally,none,normal,allergic,luxury,conservative,"[""citywalk""]","[""football"", ""cooking"", ""travel""]",ISFJ,2025-07-27 11:18:51,2025-07-27 11:18:51
1290,1290,early,often,occasionally,3+weekly,halal,ok,luxury,balanced,"[""citywalk""]","[""gaming"", ""photography"", ""basketball"", ""coding"", ""hiking""]",INTJ,2025-08-16 11:18:51,2025-08-16 11:18:51
1291,1291,early,occasionally,often,3+weekly,halal,love,frugal,aggressive,"[""museum"", ""roadtrip"", ""citywalk""]","[""photography"", ""gaming"", ""cooking""]",ENTP,2025-09-03 11:18:51,2025-09-03 11:18:51
1292,1292,normal,occasionally,never,3+weekly,low_carb,ok,frugal,balanced,"[""desert""]","[""reading"", ""yoga""]",ISTP,2025-09-02 11:18:51,2025-09-02 11:18:51
1293,1293,late,never,occasionally,weekly,low_carb,allergic,luxury,balanced,"[""roadtrip"", ""mountain""]","[""reading"", ""movie"", ""boardgame"", ""gaming"", ""basketball""]",ENFP,2025-07-16 11:18:51,2025-07-16 11:18:51
1294,1294,late,occasionally,occasionally,none,low_carb,love,frugal,aggressive,"[""desert"", ""citywalk""]","[""boardgame"", ""travel"", ""reading"", ""yoga"", ""running"", ""basketball""]",INTJ,2025-06-24 11:18:51,2025-06-24 11:18:51
1295,1295,normal,never,often,weekly,vegan,reject,frugal,conservative,"[""museum"", ""citywalk"", ""roadtrip""]","[""music"", ""movie"", ""reading"", ""running""]",,2025-09-10 11:18:51,2025-09-10 11:18:51
1296,1296,normal,never,occasionally,daily,halal,love,frugal,balanced,"[""sea""]","[""running"", ""movie"", ""music"", ""boardgame""]",,2025-08-23 11:18:51,2025-08-23 11:18:51
1297,1297,late,occasionally,occasionally,weekly,keto,ok,luxury,conservative,"[""mountain""]","[""reading"", ""cooking""]",,2025-08-14 11:18:51,2025-08-14 11:18:51
1298,1298,late,often,occasionally,daily,low_carb,allergic,frugal,aggressive,"[""island"", ""mountain""]","[""coding"", ""boardgame"", ""running""]",ISFJ,2025-06-15 11:18:51,2025-06-15 11:18:51
1299,1299,normal,never,occasionally,none,low_carb,ok,frugal,conservative,"[""island"", ""sea"", ""mountain""]","[""movie"", ""gaming"", ""hiking""]",,2025-06-19 11:18:51,2025-06-19 11:18:51
1300,1300,late,never,never,none,low_carb,reject,frugal,aggressive,"[""desert"", ""mountain""]","[""yoga"", ""gaming"", ""running""]",INTJ,2025-07-08 11:18:51,2025-07-08 11:18:51
1301,1301,normal,occasionally,never,none,keto,love,luxury,balanced,"[""citywalk"", ""roadtrip""]","[""music"", ""coding"", ""photography"", ""movie""]",ISFJ,2025-06-29 11:18:51,2025-06-29 11:18:51
1302,1302,late,often,often,none,normal,reject,frugal,conservative,"[""sea""]","[""basketball"", ""music""]",ISFJ,2025-07-16 11:18:51,2025-07-16 11:18:51
1303,1303,normal,often,never,daily,keto,allergic,luxury,conservative,"[""desert""]","[""reading"", ""yoga"", ""cooking"", ""travel""]",INTJ,2025-07-22 11:18:51,2025-07-22 11:18:51
1304,1304,normal,never,occasionally,weekly,halal,allergic,frugal,conservative,"[""sea"", ""mountain""]","[""music"", ""cooking"", ""travel"", ""football"", ""hiking""]",ENFP,2025-06-16 11:18:51,2025-06-16 11:18:51
1305,1305,normal,never,never,none,vegetarian,reject,balanced,balanced,"[""sea"", ""desert"", ""roadtrip""]","[""yoga"", ""travel"", ""reading"", ""hiking"", ""basketball""]",INTJ,2025-09-06 11:18:51,2025-09-06 11:18:51
1306,1306,late,never,never,weekly,low_carb,love,luxury,conservative,"[""sea""]","[""coding"", ""movie"", ""photography"", ""music"", ""cooking"", ""running""]",ENFP,2025-08-30 11:18:51,2025-08-30 11:18:51
1307,1307,normal,often,often,3+weekly,halal,allergic,balanced,aggressive,"[""desert"", ""museum""]","[""boardgame"", ""football"", ""basketball"", ""running""]",ISFJ,2025-08-08 11:18:51,2025-08-08 11:18:51
1308,1308,late,often,occasionally,none,vegan,love,frugal,balanced,"[""island"", ""citywalk""]","[""boardgame"", ""football"", ""movie""]",ESFJ,2025-06-25 11:18:51,2025-06-25 11:18:51
1309,1309,late,never,often,3+weekly,normal,love,frugal,conservative,"[""desert"", ""mountain"", ""sea""]","[""reading"", ""boardgame"", ""cooking""]",ENFP,2025-06-16 11:18:51,2025-06-16 11:18:51
1310,1310,late,occasionally,never,none,vegetarian,allergic,balanced,aggressive,"[""sea"", ""island""]","[""coding"", ""football"", ""travel"", ""music"", ""cooking""]",ENFP,2025-06-15 11:18:51,2025-06-15 11:18:51
1311,1311,early,occasionally,often,3+weekly,vegan,love,luxury,aggressive,"[""roadtrip""]","[""hiking"", ""music""]",INTJ,2025-08-27 11:18:51,2025-08-27 11:18:51
1312,1312,normal,often,never,weekly,normal,reject,frugal,conservative,"[""desert"", ""mountain""]","[""hiking"", ""coding""]",ENTP,2025-09-07 11:18:51,2025-09-07 11:18:51
1313,1313,late,often,often,3+weekly,halal,allergic,balanced,conservative,"[""citywalk""]","[""movie"", ""football"", ""cooking"", ""photography""]",ESFJ,2025-08-21 11:18:51,2025-08-21 11:18:51
1314,1314,normal,never,often,daily,low_carb,ok,frugal,aggressive,"[""sea""]","[""travel"", ""music"", ""running"", ""hiking"", ""cooking""]",ISFJ,2025-07-22 11:18:51,2025-07-22 11:18:51
1315,1315,early,occasionally,often,weekly,low_carb,reject,frugal,aggressive,"[""sea"", ""citywalk""]","[""gaming"", ""basketball""]",ENFP,2025-07-05 11:18:51,2025-07-05 11:18:51
1316,1316,early,occasionally,occasionally,daily,halal,ok,frugal,conservative,"[""mountain""]","[""hiking"", ""music""]",INTJ,2025-07-30 11:18:51,2025-07-30 11:18:51
1317,1317,late,often,occasionally,daily,normal,reject,balanced,conservative,"[""museum""]","[""travel"", ""music"", ""yoga"", ""cooking"", ""coding"", ""hiking""]",INTJ,2025-09-05 11:18:51,2025-09-05 11:18:51
1318,1318,normal,often,often,3+weekly,vegan,allergic,luxury,conservative,"[""mountain"", ""roadtrip""]","[""cooking"", ""boardgame"", ""gaming"", ""reading""]",ENFP,2025-08-08 11:18:51,2025-08-08 11:18:51
1319,1319,early,occasionally,never,3+weekly,keto,allergic,frugal,balanced,"[""sea"", ""mountain""]","[""football"", ""reading"", ""coding"", ""movie"", ""music""]",INTJ,2025-08-11 11:18:51,2025-08-11 11:18:51
1320,1320,late,often,often,3+weekly,vegan,reject,balanced,conservative,"[""mountain""]","[""boardgame"", ""movie"", ""hiking"", ""photography"", ""gaming""]",ESFJ,2025-08-11 11:18:51,2025-08-11 11:18:51
1321,1321,normal,often,often,none,vegetarian,allergic,luxury,balanced,"[""mountain""]","[""movie"", ""gaming"", ""photography"", ""reading"", ""hiking"", ""boardgame""]",INTJ,2025-08-23 11:18:51,2025-08-23 11:18:51
1322,1322,normal,occasionally,often,3+weekly,keto,allergic,balanced,conservative,"[""sea"", ""citywalk"", ""island""]","[""basketball"", ""running"", ""football"", ""travel"", ""coding"", ""hiking""]",ISTP,2025-09-01 11:18:51,2025-09-01 11:18:51
1323,1323,normal,often,never,weekly,low_carb,ok,balanced,aggressive,"[""desert"", ""museum"", ""mountain""]","[""boardgame"", ""yoga"", ""reading""]",ENFP,2025-07-11 11:18:51,2025-07-11 11:18:51
1324,1324,early,often,often,3+weekly,low_carb,love,frugal,balanced,"[""desert""]","[""yoga"", ""music"", ""reading""]",,2025-07-30 11:18:51,2025-07-30 11:18:51
1325,1325,early,often,often,weekly,low_carb,reject,frugal,aggressive,"[""museum"", ""roadtrip"", ""island""]","[""photography"", ""gaming"", ""basketball"", ""yoga""]",,2025-08-01 11:18:51,2025-08-01 11:18:51
1326,1326,early,never,occasionally,none,normal,reject,frugal,conservative,"[""roadtrip""]","[""yoga"", ""photography""]",ESFJ,2025-06-19 11:18:51,2025-06-19 11:18:51
1327,1327,normal,often,occasionally,weekly,keto,love,balanced,conservative,"[""citywalk""]","[""yoga"", ""gaming""]",INTJ,2025-08-25 11:18:51,2025-08-25 11:18:51
1328,1328,late,never,often,daily,vegetarian,allergic,luxury,aggressive,"[""citywalk"", ""sea""]","[""basketball"", ""yoga"", ""reading""]",ESFJ,2025-09-09 11:18:51,2025-09-09 11:18:51
1329,1329,late,often,occasionally,daily,low_carb,love,luxury,balanced,"[""island"", ""citywalk"", ""mountain""]","[""travel"", ""hiking"", ""boardgame"", ""photography"", ""basketball""]",ISTP,2025-09-10 11:18:51,2025-09-10 11:18:51
1330,1330,late,often,often,weekly,vegan,love,frugal,conservative,"[""sea"", ""island""]","[""photography"", ""reading"", ""basketball"", ""yoga""]",ESFJ,2025-07-13 11:18:51,2025-07-13 11:18:51
1331,1331,early,often,often,daily,halal,reject,frugal,aggressive,"[""roadtrip""]","[""movie"", ""hiking"", ""photography"", ""running"", ""football"", ""basketball""]",,2025-06-15 11:18:51,2025-06-15 11:18:51
1332,1332,normal,occasionally,often,3+weekly,keto,love,frugal,conservative,"[""citywalk""]","[""music"", ""yoga"", ""basketball""]",,2025-08-29 11:18:51,2025-08-29 11:18:51
1333,1333,late,never,often,none,keto,allergic,frugal,balanced,"[""museum"", ""island"", ""sea""]","[""travel"", ""boardgame""]",ESFJ,2025-08-27 11:18:51,2025-08-27 11:18:51
1334,1334,normal,never,never,none,vegan,ok,luxury,balanced,"[""island"", ""citywalk""]","[""football"", ""running"", ""music"", ""gaming"", ""photography""]",ENTP,2025-09-10 11:18:51,2025-09-10 11:18:51
1335,1335,early,often,often,none,keto,reject,luxury,balanced,"[""mountain"", ""island"", ""citywalk""]","[""football"", ""movie"", ""hiking"", ""cooking"", ""running"", ""photography""]",ENFP,2025-07-07 11:18:51,2025-07-07 11:18:51
1336,1336,normal,often,never,weekly,low_carb,love,frugal,conservative,"[""roadtrip"", ""island""]","[""football"", ""movie"", ""gaming"", ""cooking""]",INTJ,2025-08-11 11:18:51,2025-08-11 11:18:51
1337,1337,early,occasionally,often,3+weekly,low_carb,reject,frugal,balanced,"[""sea"", ""desert""]","[""cooking"", ""music"", ""yoga""]",ENTP,2025-08-25 11:18:51,2025-08-25 11:18:51
1338,1338,normal,never,occasionally,3+weekly,low_carb,love,luxury,aggressive,"[""desert""]","[""gaming"", ""coding""]",ENTP,2025-07-29 11:18:51,2025-07-29 11:18:51
1339,1339,early,often,never,daily,normal,love,balanced,balanced,"[""sea"", ""museum""]","[""cooking"", ""running"", ""travel"", ""gaming"", ""basketball"", ""reading""]",INTJ,2025-07-05 11:18:51,2025-07-05 11:18:51
1340,1340,late,often,never,3+weekly,low_carb,allergic,balanced,conservative,"[""mountain"", ""citywalk""]","[""boardgame"", ""basketball"", ""gaming"", ""coding"", ""photography""]",ESFJ,2025-06-29 11:18:51,2025-06-29 11:18:51
1341,1341,late,often,never,3+weekly,halal,reject,luxury,balanced,"[""desert"", ""citywalk"", ""mountain""]","[""movie"", ""reading"", ""music"", ""travel""]",ENFP,2025-06-22 11:18:51,2025-06-22 11:18:51
1342,1342,early,never,never,weekly,vegetarian,ok,balanced,balanced,"[""roadtrip"", ""desert""]","[""basketball"", ""photography"", ""boardgame"", ""reading""]",INTJ,2025-08-31 11:18:51,2025-08-31 11:18:51
1343,1343,late,never,never,none,halal,ok,luxury,aggressive,"[""sea""]","[""basketball"", ""coding"", ""reading""]",ENTP,2025-07-31 11:18:51,2025-07-31 11:18:51
1344,1344,late,occasionally,never,weekly,vegan,reject,frugal,balanced,"[""roadtrip"", ""citywalk"", ""sea""]","[""hiking"", ""cooking"", ""gaming"", ""movie"", ""photography"", ""running""]",ESFJ,2025-07-22 11:18:51,2025-07-22 11:18:51
1345,1345,late,never,often,weekly,normal,ok,luxury,aggressive,"[""citywalk"", ""sea"", ""desert""]","[""coding"", ""football"", ""running""]",ISTP,2025-07-28 11:18:51,2025-07-28 11:18:51
1346,1346,normal,often,occasionally,weekly,low_carb,reject,frugal,conservative,"[""island"", ""roadtrip"", ""desert""]","[""travel"", ""movie"", ""music"", ""reading"", ""hiking""]",ENFP,2025-09-03 11:18:51,2025-09-03 11:18:51
1347,1347,early,never,occasionally,daily,halal,love,balanced,conservative,"[""sea"", ""museum"", ""desert""]","[""boardgame"", ""reading"", ""music"", ""basketball"", ""hiking"", ""movie""]",ISTP,2025-07-28 11:18:51,2025-07-28 11:18:51
1348,1348,early,occasionally,occasionally,daily,low_carb,ok,luxury,balanced,"[""mountain"", ""citywalk""]","[""running"", ""movie"", ""football"", ""reading"", ""gaming""]",ESFJ,2025-06-26 11:18:51,2025-06-26 11:18:51
1349,1349,late,occasionally,never,3+weekly,normal,ok,frugal,aggressive,"[""desert"", ""sea""]","[""photography"", ""basketball"", ""reading"", ""cooking""]",ISFJ,2025-06-27 11:18:51,2025-06-27 11:18:51
1350,1350,early,never,never,weekly,keto,reject,frugal,aggressive,"[""sea"", ""mountain"", ""roadtrip""]","[""hiking"", ""gaming""]",ISFJ,2025-06-26 11:18:51,2025-06-26 11:18:51
1351,1351,normal,occasionally,never,3+weekly,normal,reject,balanced,aggressive,"[""mountain"", ""roadtrip"", ""island""]","[""photography"", ""basketball"", ""boardgame"", ""cooking""]",ISFJ,2025-09-04 11:18:51,2025-09-04 11:18:51
1352,1352,late,never,never,3+weekly,vegetarian,reject,luxury,aggressive,"[""sea"", ""museum"", ""roadtrip""]","[""running"", ""gaming""]",ENFP,2025-08-17 11:18:51,2025-08-17 11:18:51
1353,1353,normal,never,often,daily,normal,allergic,balanced,balanced,"[""museum"", ""island""]","[""music"", ""yoga"", ""football"", ""coding""]",INTJ,2025-06-19 11:18:51,2025-06-19 11:18:51
1354,1354,late,never,often,none,vegetarian,love,luxury,balanced,"[""citywalk"", ""island"", ""sea""]","[""music"", ""hiking"", ""football"", ""yoga"", ""travel"", ""movie""]",ESFJ,2025-06-25 11:18:51,2025-06-25 11:18:51
1355,1355,normal,often,never,3+weekly,low_carb,allergic,balanced,conservative,"[""sea"", ""desert""]","[""yoga"", ""movie""]",INTJ,2025-08-14 11:18:51,2025-08-14 11:18:51
1356,1356,normal,often,occasionally,weekly,normal,ok,balanced,balanced,"[""mountain"", ""desert""]","[""reading"", ""gaming"", ""yoga"", ""basketball"", ""cooking""]",ENTP,2025-09-04 11:18:51,2025-09-04 11:18:51
1357,1357,late,often,occasionally,weekly,normal,reject,frugal,aggressive,"[""roadtrip"", ""citywalk"", ""museum""]","[""coding"", ""travel"", ""yoga"", ""football"", ""movie""]",ENFP,2025-07-23 11:18:51,2025-07-23 11:18:51
1358,1358,normal,occasionally,occasionally,3+weekly,normal,allergic,balanced,conservative,"[""sea""]","[""yoga"", ""movie"", ""music"", ""hiking"", ""gaming""]",ISFJ,2025-06-12 11:18:51,2025-06-12 11:18:51
1359,1359,normal,never,often,none,low_carb,allergic,balanced,balanced,"[""museum""]","[""gaming"", ""football"", ""cooking"", ""music"", ""hiking""]",ISTP,2025-08-03 11:18:51,2025-08-03 11:18:51
1360,1360,late,occasionally,never,daily,halal,reject,frugal,aggressive,"[""island"", ""citywalk"", ""desert""]","[""movie"", ""running"", ""coding""]",,2025-08-04 11:18:51,2025-08-04 11:18:51
1361,1361,early,never,often,daily,normal,love,frugal,balanced,"[""desert"", ""island"", ""museum""]","[""yoga"", ""coding"", ""travel"", ""hiking""]",INTJ,2025-07-20 11:18:51,2025-07-20 11:18:51
1362,1362,early,often,occasionally,none,vegan,love,frugal,balanced,"[""citywalk""]","[""gaming"", ""music"", ""hiking"", ""running"", ""photography""]",ISFJ,2025-07-22 11:18:51,2025-07-22 11:18:51
1363,1363,normal,occasionally,occasionally,3+weekly,low_carb,allergic,luxury,conservative,"[""island"", ""roadtrip"", ""citywalk""]","[""gaming"", ""cooking"", ""running"", ""boardgame""]",ENFP,2025-07-28 11:18:51,2025-07-28 11:18:51
1364,1364,normal,often,never,daily,vegan,ok,balanced,balanced,"[""citywalk""]","[""travel"", ""gaming"", ""running"", ""yoga""]",INTJ,2025-08-04 11:18:51,2025-08-04 11:18:51
1365,1365,late,often,never,3+weekly,normal,ok,luxury,aggressive,"[""island"", ""mountain""]","[""coding"", ""boardgame"", ""music"", ""travel"", ""gaming""]",ENTP,2025-07-16 11:18:51,2025-07-16 11:18:51
1366,1366,normal,often,often,weekly,normal,allergic,luxury,aggressive,"[""citywalk""]","[""basketball"", ""travel"", ""reading"", ""running""]",ENTP,2025-08-13 11:18:51,2025-08-13 11:18:51
1367,1367,early,often,occasionally,weekly,vegan,allergic,balanced,aggressive,"[""roadtrip""]","[""football"", ""running"", ""cooking"", ""hiking""]",ISTP,2025-07-31 11:18:51,2025-07-31 11:18:51
1368,1368,normal,never,never,weekly,vegan,allergic,balanced,conservative,"[""desert"", ""mountain""]","[""gaming"", ""movie"", ""boardgame"", ""cooking""]",INTJ,2025-08-01 11:18:51,2025-08-01 11:18:51
1369,1369,normal,often,occasionally,3+weekly,low_carb,love,luxury,conservative,"[""roadtrip""]","[""coding"", ""running"", ""reading"", ""music"", ""boardgame"", ""hiking""]",,2025-08-07 11:18:51,2025-08-07 11:18:51
1370,1370,late,often,never,daily,low_carb,reject,frugal,aggressive,"[""desert"", ""citywalk"", ""mountain""]","[""hiking"", ""boardgame"", ""movie"", ""basketball"", ""football""]",ESFJ,2025-06-16 11:18:51,2025-06-16 11:18:51
1371,1371,late,often,often,weekly,halal,ok,luxury,conservative,"[""roadtrip"", ""sea""]","[""music"", ""hiking""]",ISTP,2025-08-23 11:18:51,2025-08-23 11:18:51
1372,1372,early,never,occasionally,daily,keto,love,frugal,balanced,"[""mountain"", ""island"", ""sea""]","[""music"", ""yoga"", ""football"", ""movie"", ""photography""]",ISTP,2025-06-25 11:18:51,2025-06-25 11:18:51
1373,1373,normal,occasionally,often,none,normal,allergic,luxury,conservative,"[""desert"", ""roadtrip""]","[""basketball"", ""hiking""]",,2025-06-23 11:18:51,2025-06-23 11:18:51
1374,1374,late,occasionally,often,weekly,vegetarian,love,luxury,balanced,"[""citywalk""]","[""music"", ""cooking"", ""running""]",ENTP,2025-06-23 11:18:51,2025-06-23 11:18:51
1375,1375,normal,never,never,3+weekly,vegetarian,ok,luxury,conservative,"[""sea""]","[""boardgame"", ""travel""]",ESFJ,2025-09-03 11:18:51,2025-09-03 11:18:51
1376,1376,normal,never,occasionally,weekly,vegetarian,reject,balanced,conservative,"[""mountain"", ""citywalk""]","[""coding"", ""movie"", ""photography"", ""football""]",ENFP,2025-06-20 11:18:51,2025-06-20 11:18:51
1377,1377,early,never,often,weekly,keto,ok,luxury,aggressive,"[""mountain"", ""roadtrip""]","[""yoga"", ""boardgame""]",ISTP,2025-08-04 11:18:51,2025-08-04 11:18:51
1378,1378,normal,often,never,none,vegan,ok,frugal,conservative,"[""desert""]","[""gaming"", ""music""]",,2025-09-08 11:18:51,2025-09-08 11:18:51
1379,1379,normal,often,often,weekly,vegetarian,reject,frugal,conservative,"[""desert"", ""mountain""]","[""travel"", ""cooking""]",INTJ,2025-08-03 11:18:51,2025-08-03 11:18:51
1380,1380,late,often,occasionally,daily,vegan,love,balanced,aggressive,"[""museum""]","[""photography"", ""football"", ""music"", ""hiking"", ""yoga""]",ESFJ,2025-09-02 11:18:51,2025-09-02 11:18:51
1381,1381,normal,occasionally,often,none,low_carb,reject,frugal,aggressive,"[""citywalk"", ""island"", ""sea""]","[""yoga"", ""movie"", ""travel""]",ESFJ,2025-07-31 11:18:51,2025-07-31 11:18:51
1382,1382,late,occasionally,occasionally,daily,vegetarian,reject,frugal,conservative,"[""sea"", ""citywalk"", ""museum""]","[""movie"", ""reading"", ""travel"", ""boardgame"", ""hiking"", ""music""]",,2025-06-20 11:18:51,2025-06-20 11:18:51
1383,1383,early,never,often,none,low_carb,allergic,balanced,conservative,"[""sea"", ""citywalk"", ""roadtrip""]","[""running"", ""reading"", ""gaming"", ""movie""]",ISTP,2025-09-05 11:18:51,2025-09-05 11:18:51
1384,1384,late,often,occasionally,3+weekly,keto,reject,luxury,balanced,"[""roadtrip"", ""citywalk""]","[""travel"", ""yoga""]",ENTP,2025-07-04 11:18:51,2025-07-04 11:18:51
